5, 0
5, 0
14, 0
23, 0
23, 0
5, 0
5, 0
14, 0
23, 0
23, 0
5, 0
5, 0
14, 0
23, 0
23, 0
5, 0
5, 0
14, 0
23, 0
23, 0
5, 0
5, 0
14, 0
23, 0
23, 0
5, 0
5, 0
14, 0
23, 0
23, 0
5, 0
5, 0
14, 0
23, 0
23, 0
5, 0
5, 0
14, 0
23, 0
23, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
5, 0
5, 0
16, 0
30, 0
30, 0
5, 0
5, 0
16, 0
30, 0
30, 0
5, 0
5, 0
16, 0
30, 0
30, 0
5, 0
5, 0
16, 0
30, 0
30, 0
5, 0
5, 0
16, 0
30, 0
30, 0
5, 0
5, 0
16, 0
30, 0
30, 0
5, 0
5, 0
16, 0
30, 0
30, 0
5, 0
5, 0
16, 0
30, 0
30, 0
5, 0
5, 0
16, 0
30, 0
30, 0
5, 0
5, 0
16, 0
30, 0
30, 0
5, 0
5, 0
16, 0
30, 0
30, 0
5, 0
5, 0
16, 0
30, 0
30, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
5, 0
5, 0
16, 0
30, 0
30, 0
5, 0
5, 0
16, 0
30, 0
30, 0
12, 0
12, 0
12, 0
37, 0
37, 0
12, 0
12, 0
12, 0
37, 0
37, 0
12, 0
19, 0
19, 0
44, 0
44, 0
12, 0
19, 0
19, 0
44, 0
44, 0
5, 0
5, 0
16, 0
30, 0
30, 0
5, 0
5, 0
16, 0
30, 0
30, 0
12, 0
12, 0
12, 0
37, 0
37, 0
12, 0
12, 0
12, 0
37, 0
37, 0
12, 0
19, 0
19, 0
44, 0
44, 0
12, 0
19, 0
19, 0
44, 0
44, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
2, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
4, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
4, 0
4, 0
17, 0
32, 0
32, 0
4, 0
4, 0
17, 0
32, 0
32, 0
4, 0
4, 0
17, 0
32, 0
32, 0
4, 0
4, 0
17, 0
32, 0
32, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
4, 0
4, 0
17, 0
32, 0
32, 0
4, 0
4, 0
17, 0
32, 0
32, 0
4, 0
4, 0
17, 0
32, 0
32, 0
4, 0
4, 0
17, 0
32, 0
32, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
4, 0
4, 0
17, 0
32, 0
32, 0
4, 0
4, 0
17, 0
32, 0
32, 0
4, 0
4, 0
17, 0
32, 0
32, 0
4, 0
4, 0
17, 0
32, 0
32, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
4, 0
4, 0
17, 0
32, 0
32, 0
4, 0
4, 0
17, 0
32, 0
32, 0
4, 0
4, 0
17, 0
32, 0
32, 0
4, 0
4, 0
17, 0
32, 0
32, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
8, 0
4, 0
4, 0
17, 0
32, 0
32, 0
4, 0
4, 0
17, 0
32, 0
32, 0
4, 0
4, 0
17, 0
32, 0
32, 0
4, 0
4, 0
17, 0
32, 0
32, 0
13, 0
22, 0
22, 0
46, 0
46, 0
13, 0
22, 0
22, 0
46, 0
46, 0
13, 0
22, 0
22, 0
46, 0
46, 0
13, 0
22, 0
22, 0
47, 0
47, 0
13, 0
16, 0
16, 0
40, 0
40, 0
13, 0
16, 0
16, 0
40, 0
40, 0
